DeviceTag: 5,FirmwareVersion: 2.4.0,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2023-08-10 15:40:58.082,© Movella Technologies B.V. 2005-2023
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
11104167,0.0721,-0.0455,0.0730,0.9937,-0.0000,0.0096,0.0726,0
11104333,0.0720,-0.0455,0.0733,0.9937,-0.0398,0.0401,0.1539,0
11104500,0.0720,-0.0455,0.0733,0.9937,0.0463,0.0199,0.2866,0
11104667,0.0719,-0.0454,0.0731,0.9937,0.0819,0.0216,0.2364,0
11104833,0.0719,-0.0454,0.0729,0.9937,0.0370,0.0488,0.1479,0
11105000,0.0719,-0.0453,0.0728,0.9937,0.0681,0.0496,0.1446,0
11105167,0.0719,-0.0453,0.0728,0.9937,0.0318,0.0956,0.1668,0
11105333,0.0719,-0.0452,0.0728,0.9937,0.0252,0.0625,0.1592,0
11105500,0.0720,-0.0452,0.0727,0.9937,0.0193,0.0263,0.1703,0
11105667,0.0721,-0.0452,0.0724,0.9937,-0.0237,0.0784,0.1766,0
11105833,0.0723,-0.0453,0.0720,0.9938,0.0119,0.1236,0.2008,0
11106000,0.0724,-0.0452,0.0718,0.9938,0.0134,0.1983,0.0696,0
11106167,0.0724,-0.0452,0.0720,0.9937,-0.0160,0.1742,0.1091,0
11106333,0.0724,-0.0451,0.0722,0.9937,-0.0227,0.0158,0.1869,0
11106500,0.0725,-0.0452,0.0721,0.9937,-0.0359,-0.0400,0.1776,0
11106667,0.0725,-0.0452,0.0719,0.9937,-0.0302,0.0378,0.1405,0
11106833,0.0726,-0.0452,0.0717,0.9938,0.0383,0.0883,0.1903,0
11107000,0.0727,-0.0453,0.0715,0.9938,0.0642,0.1066,0.2209,0
11107167,0.0727,-0.0452,0.0714,0.9938,0.0287,0.0876,0.1345,0
11107333,0.0727,-0.0452,0.0715,0.9938,0.0186,0.0877,0.1116,0
11107500,0.0727,-0.0451,0.0718,0.9937,0.0011,0.0189,0.1331,0
11107667,0.0727,-0.0451,0.0719,0.9937,-0.0087,0.0158,0.2046,0
11107833,0.0728,-0.0451,0.0718,0.9937,0.0209,-0.0072,0.1759,0
11108000,0.0728,-0.0451,0.0718,0.9937,0.0124,0.0076,0.2001,0
11108167,0.0729,-0.0451,0.0715,0.9937,0.0249,0.1013,0.2253,0
11108333,0.0730,-0.0453,0.0712,0.9938,0.0367,0.1479,0.1273,0
11108500,0.0731,-0.0454,0.0710,0.9938,0.0087,0.1538,0.1327,0
11108667,0.0731,-0.0455,0.0710,0.9938,-0.0111,0.0691,0.1770,0
11108833,0.0732,-0.0456,0.0707,0.9938,-0.0029,0.0360,0.2054,0
11109000,0.0732,-0.0456,0.0705,0.9938,-0.0085,0.0852,0.1607,0
11109167,0.0732,-0.0457,0.0703,0.9938,-0.0246,0.0901,0.1120,0
11109333,0.0732,-0.0459,0.0702,0.9938,0.0190,0.0748,0.1479,0
11109500,0.0732,-0.0460,0.0702,0.9938,0.0539,0.0511,0.1784,0
11109667,0.0732,-0.0461,0.0701,0.9938,-0.0003,-0.0344,0.2439,0
11109833,0.0733,-0.0463,0.0696,0.9938,0.0134,0.0294,0.1744,0
11110000,0.0734,-0.0466,0.0691,0.9938,0.0424,0.1583,0.1048,0
11110167,0.0734,-0.0469,0.0688,0.9938,0.0041,0.1089,0.1317,0
11110333,0.0734,-0.0472,0.0686,0.9938,-0.0035,0.0483,0.1734,0
11110500,0.0734,-0.0476,0.0683,0.9938,0.0337,0.0669,0.1866,0
11110667,0.0734,-0.0479,0.0679,0.9938,-0.0089,0.0376,0.1982,0
11110833,0.0734,-0.0481,0.0675,0.9938,-0.0099,0.0666,0.1562,0
11111000,0.0734,-0.0483,0.0672,0.9939,-0.0235,0.0845,0.1143,0
11111167,0.0734,-0.0485,0.0671,0.9939,-0.0578,0.1056,0.0701,0
11111334,0.0732,-0.0488,0.0672,0.9938,-0.0281,0.0963,0.1121,0
11111500,0.0731,-0.0490,0.0675,0.9938,0.0368,0.0591,0.1873,0
11111667,0.0729,-0.0492,0.0676,0.9938,0.0327,0.0413,0.2121,0
11111834,0.0728,-0.0493,0.0677,0.9938,0.0314,-0.0254,0.1976,0
11112000,0.0727,-0.0495,0.0677,0.9938,0.0144,-0.0733,0.1966,0
11112167,0.0727,-0.0497,0.0677,0.9938,0.0584,-0.0315,0.1643,0
11112334,0.0726,-0.0498,0.0675,0.9938,0.0194,0.0146,0.2405,0
11112500,0.0726,-0.0500,0.0672,0.9938,-0.0071,0.0547,0.2393,0
11112667,0.0726,-0.0501,0.0668,0.9939,-0.0097,0.1390,0.1103,0
11112834,0.0726,-0.0503,0.0667,0.9939,-0.0395,0.0878,0.1382,0
11113000,0.0726,-0.0504,0.0664,0.9939,0.0139,0.0897,0.1570,0
11113167,0.0727,-0.0505,0.0662,0.9939,0.0318,0.1655,0.1423,0
11113334,0.0728,-0.0505,0.0662,0.9939,0.0043,0.1553,0.1279,0
11113500,0.0728,-0.0505,0.0663,0.9939,-0.0516,0.0960,0.1119,0
11113667,0.0729,-0.0505,0.0664,0.9938,-0.0275,0.0746,0.1313,0
11113834,0.0729,-0.0505,0.0666,0.9938,-0.0036,-0.0878,0.2338,0
11114000,0.0730,-0.0505,0.0663,0.9938,0.0731,-0.0371,0.2909,0
11114167,0.0731,-0.0505,0.0659,0.9939,0.0905,0.0316,0.1698,0
11114334,0.0732,-0.0505,0.0657,0.9939,0.0601,0.0753,0.1012,0
11114500,0.0732,-0.0505,0.0657,0.9939,-0.0074,0.0440,0.1708,0
11114667,0.0733,-0.0505,0.0656,0.9939,-0.0603,-0.0605,0.1654,0
11114834,0.0734,-0.0506,0.0651,0.9939,-0.0382,0.0107,0.2081,0
11115000,0.0736,-0.0507,0.0646,0.9939,-0.0133,0.1596,0.1512,0
11115167,0.0736,-0.0508,0.0644,0.9939,0.0444,0.2488,0.1174,0
11115334,0.0737,-0.0508,0.0645,0.9939,0.0395,0.1707,0.1581,0
11115500,0.0737,-0.0508,0.0646,0.9939,-0.0115,0.0043,0.2278,0
11115667,0.0738,-0.0507,0.0644,0.9939,-0.0165,-0.0536,0.2125,0
11115834,0.0739,-0.0507,0.0642,0.9939,-0.0156,-0.0189,0.1269,0
11116000,0.0741,-0.0507,0.0639,0.9939,0.0004,0.0525,0.1290,0
11116167,0.0742,-0.0507,0.0637,0.9939,-0.0091,0.1248,0.1663,0
11116334,0.0743,-0.0507,0.0636,0.9939,0.0417,0.0892,0.1248,0
11116500,0.0743,-0.0507,0.0638,0.9939,0.0054,0.0425,0.1252,0
11116667,0.0743,-0.0508,0.0639,0.9939,-0.0006,0.0096,0.1832,0
11116834,0.0743,-0.0509,0.0639,0.9939,0.0171,-0.0181,0.1971,0
11117000,0.0744,-0.0510,0.0637,0.9939,-0.0029,-0.0301,0.2031,0
11117167,0.0744,-0.0512,0.0635,0.9939,-0.0096,0.0426,0.1765,0
11117334,0.0745,-0.0513,0.0633,0.9939,0.0492,0.0817,0.2144,0
11117500,0.0745,-0.0513,0.0631,0.9939,0.0428,0.1158,0.2203,0
11117667,0.0746,-0.0513,0.0628,0.9939,0.0164,0.0876,0.1892,0
11117834,0.0746,-0.0512,0.0625,0.9939,0.0478,0.0957,0.1004,0
11118000,0.0746,-0.0512,0.0624,0.9939,-0.0134,0.1026,0.0621,0
11118167,0.0747,-0.0512,0.0624,0.9939,-0.0860,0.0419,0.1256,0
11118334,0.0747,-0.0513,0.0623,0.9939,-0.0559,0.0241,0.2035,0
11118500,0.0748,-0.0513,0.0621,0.9939,-0.0235,0.1002,0.1548,0
11118667,0.0748,-0.0514,0.0620,0.9939,0.0053,0.0892,0.2000,0
11118834,0.0748,-0.0513,0.0620,0.9939,0.0558,0.0321,0.2055,0
11119000,0.0748,-0.0513,0.0620,0.9940,0.0228,0.0151,0.1822,0
11119167,0.0747,-0.0512,0.0619,0.9940,0.0211,0.0367,0.1210,0
11119334,0.0747,-0.0512,0.0618,0.9940,-0.0113,0.0691,0.1341,0
11119500,0.0746,-0.0513,0.0617,0.9940,-0.0184,0.0206,0.2425,0
11119667,0.0746,-0.0513,0.0615,0.9940,0.0633,0.0190,0.1785,0
11119834,0.0747,-0.0512,0.0613,0.9940,0.1137,0.1224,0.2216,0
11120000,0.0747,-0.0512,0.0613,0.9940,0.1121,0.1177,0.1944,0
11120167,0.0748,-0.0511,0.0612,0.9940,0.0615,0.0212,0.1152,0
11120334,0.0749,-0.0511,0.0610,0.9940,-0.0240,0.0516,0.1610,0
11120500,0.0750,-0.0510,0.0609,0.9940,-0.0877,0.0610,0.1365,0
11120667,0.0751,-0.0510,0.0607,0.9940,-0.0556,0.0619,0.1459,0
11120834,0.0752,-0.0510,0.0606,0.9940,-0.0773,0.0848,0.1192,0
11121000,0.0752,-0.0510,0.0607,0.9940,-0.0450,0.1177,0.1386,0
11121167,0.0751,-0.0510,0.0608,0.9940,-0.0094,0.0384,0.1249,0
11121334,0.0750,-0.0510,0.0611,0.9940,-0.0464,-0.0046,0.1322,0
11121500,0.0749,-0.0511,0.0613,0.9940,0.0102,0.0180,0.1695,0
11121667,0.0748,-0.0512,0.0615,0.9940,0.0773,-0.0443,0.1679,0
11121834,0.0747,-0.0513,0.0616,0.9940,0.0096,-0.0295,0.2496,0
11122000,0.0746,-0.0515,0.0615,0.9940,0.0399,0.0055,0.2616,0
11122167,0.0746,-0.0515,0.0612,0.9940,0.0844,0.1195,0.1420,0
11122334,0.0745,-0.0516,0.0613,0.9940,0.0265,0.2091,0.1129,0
11122500,0.0745,-0.0517,0.0614,0.9940,-0.0413,0.1328,0.1380,0
11122667,0.0745,-0.0517,0.0615,0.9940,-0.0563,0.0310,0.1130,0
11122834,0.0744,-0.0518,0.0618,0.9940,-0.0373,0.0396,0.1908,0
11123000,0.0744,-0.0519,0.0619,0.9940,-0.0062,-0.0139,0.1610,0
11123167,0.0744,-0.0520,0.0619,0.9939,0.0303,0.0489,0.1559,0
11123334,0.0743,-0.0521,0.0621,0.9939,-0.0005,0.1317,0.1890,0
11123500,0.0742,-0.0522,0.0623,0.9939,0.0451,0.0713,0.1403,0
11123667,0.0741,-0.0523,0.0625,0.9939,0.0257,0.0684,0.1885,0
11123834,0.0741,-0.0524,0.0627,0.9939,-0.0025,0.0513,0.1462,0
11124000,0.0741,-0.0525,0.0629,0.9939,-0.0216,-0.0478,0.1477,0
11124167,0.0741,-0.0525,0.0630,0.9939,-0.0704,0.0104,0.1874,0
11124334,0.0741,-0.0526,0.0629,0.9939,-0.0280,0.1196,0.2012,0
11124500,0.0740,-0.0527,0.0629,0.9939,0.0721,0.1186,0.0701,0
11124667,0.0739,-0.0528,0.0633,0.9938,0.0513,0.0641,0.0780,0
11124834,0.0738,-0.0530,0.0639,0.9938,-0.0121,0.0069,0.2204,0
11125000,0.0738,-0.0532,0.0641,0.9938,0.0565,-0.0534,0.2312,0
11125167,0.0738,-0.0534,0.0642,0.9938,0.0454,-0.0149,0.2316,0
11125334,0.0738,-0.0535,0.0641,0.9938,-0.0149,0.1128,0.1832,0
11125500,0.0737,-0.0537,0.0643,0.9938,0.0505,0.1271,0.1409,0
11125667,0.0736,-0.0538,0.0645,0.9937,0.0149,0.0735,0.2046,0
11125834,0.0735,-0.0539,0.0647,0.9937,-0.0096,0.0262,0.1807,0
11126000,0.0734,-0.0540,0.0648,0.9937,-0.0026,-0.0491,0.1660,0
11126167,0.0734,-0.0541,0.0649,0.9937,-0.0275,-0.0415,0.1640,0
11126334,0.0734,-0.0542,0.0648,0.9937,0.0018,0.0546,0.1736,0
11126500,0.0733,-0.0544,0.0648,0.9937,0.0423,0.1691,0.1247,0
11126667,0.0733,-0.0545,0.0650,0.9937,0.0407,0.2009,0.1298,0
11126834,0.0731,-0.0545,0.0654,0.9937,-0.0198,0.0944,0.1514,0
11127000,0.0730,-0.0546,0.0657,0.9937,-0.0330,-0.0352,0.1785,0
11127167,0.0729,-0.0547,0.0659,0.9936,-0.0197,-0.0811,0.1954,0
11127334,0.0728,-0.0549,0.0660,0.9936,-0.0237,-0.0407,0.1828,0
11127500,0.0727,-0.0550,0.0660,0.9936,0.0237,0.0276,0.1926,0
11127667,0.0726,-0.0551,0.0661,0.9936,0.0389,0.1040,0.1438,0
11127834,0.0725,-0.0552,0.0663,0.9936,0.0674,0.1449,0.1490,0
11128001,0.0724,-0.0552,0.0667,0.9936,0.0334,0.0827,0.1563,0
11128167,0.0722,-0.0553,0.0670,0.9936,-0.0244,0.0237,0.1881,0
11128334,0.0721,-0.0555,0.0672,0.9936,-0.0126,-0.0392,0.1991,0
11128501,0.0720,-0.0556,0.0673,0.9936,0.0100,0.0209,0.1571,0
11128667,0.0719,-0.0558,0.0674,0.9936,0.0172,0.0254,0.1568,0
11128834,0.0718,-0.0560,0.0675,0.9936,0.0282,-0.0011,0.1841,0
11129001,0.0716,-0.0562,0.0675,0.9936,0.0067,0.0847,0.2203,0
11129167,0.0715,-0.0564,0.0676,0.9935,0.0056,0.0953,0.1700,0
11129334,0.0713,-0.0566,0.0677,0.9935,0.0344,0.0571,0.1319,0
11129501,0.0711,-0.0569,0.0680,0.9935,0.0184,0.0548,0.1568,0
11129667,0.0709,-0.0571,0.0683,0.9935,-0.0247,0.0161,0.1399,0
11129834,0.0706,-0.0575,0.0685,0.9935,-0.0378,-0.0465,0.1236,0
11130001,0.0703,-0.0579,0.0688,0.9935,-0.0501,-0.0769,0.2084,0
11130167,0.0699,-0.0584,0.0688,0.9935,-0.0064,-0.0888,0.2112,0
11130334,0.0695,-0.0587,0.0688,0.9935,0.0495,0.0653,0.2364,0
11130501,0.0692,-0.0589,0.0686,0.9935,0.0347,0.1671,0.2110,0
11130667,0.0689,-0.0591,0.0686,0.9935,0.0137,0.1940,0.1463,0
11130834,0.0686,-0.0592,0.0687,0.9935,-0.0581,0.1257,0.1095,0
11131001,0.0684,-0.0592,0.0687,0.9935,-0.0929,0.0307,0.1814,0
11131167,0.0682,-0.0592,0.0687,0.9935,-0.0729,0.0401,0.1702,0
11131334,0.0682,-0.0591,0.0686,0.9936,0.0092,0.1322,0.1930,0
11131501,0.0682,-0.0590,0.0686,0.9936,0.0980,0.1107,0.1722,0
11131667,0.0682,-0.0588,0.0687,0.9936,0.0984,0.0684,0.1743,0
11131834,0.0683,-0.0586,0.0687,0.9936,0.0566,0.0368,0.1750,0
11132001,0.0684,-0.0585,0.0687,0.9936,0.0152,0.0198,0.2219,0
11132167,0.0686,-0.0584,0.0685,0.9936,-0.0423,0.0039,0.1969,0
11132334,0.0688,-0.0582,0.0682,0.9936,-0.0566,0.0827,0.1772,0
11132501,0.0690,-0.0580,0.0678,0.9936,-0.0696,0.1218,0.1662,0
11132667,0.0692,-0.0577,0.0675,0.9936,0.0290,0.0811,0.1098,0
11132834,0.0693,-0.0574,0.0674,0.9937,0.0167,0.0202,0.1480,0
11133001,0.0695,-0.0571,0.0673,0.9937,0.0173,-0.0307,0.2236,0
11133167,0.0697,-0.0570,0.0670,0.9937,0.1006,0.0319,0.2287,0
11133334,0.0700,-0.0566,0.0665,0.9937,0.0760,0.0727,0.2475,0
11133501,0.0703,-0.0561,0.0660,0.9938,0.0527,0.1199,0.3373,0
11133667,0.0708,-0.0554,0.0650,0.9938,0.0080,0.0830,0.2658,0
11133834,0.0713,-0.0545,0.0640,0.9939,0.0298,0.0515,0.2937,0
11134001,0.0720,-0.0533,0.0626,0.9940,0.0239,-0.0666,0.3685,0
11134167,0.0729,-0.0519,0.0606,0.9941,0.0438,-0.0387,0.3233,0
11134334,0.0741,-0.0503,0.0584,0.9943,0.1639,0.1646,0.3544,0
11134501,0.0753,-0.0484,0.0562,0.9944,0.1930,0.2059,0.4596,0
11134667,0.0765,-0.0464,0.0538,0.9945,-0.0739,-0.0050,0.4826,0
11134834,0.0776,-0.0443,0.0506,0.9947,-0.0135,-0.1417,0.5449,0
11135001,0.0792,-0.0419,0.0472,0.9949,0.1514,-0.1524,0.5071,0
11135167,0.0811,-0.0392,0.0435,0.9950,-0.0205,-0.2035,0.5351,0
11135334,0.0828,-0.0366,0.0391,0.9951,-0.1399,-0.3037,0.5089,0
11135501,0.0844,-0.0342,0.0340,0.9953,0.1839,0.0867,0.1297,0
11135667,0.0859,-0.0313,0.0302,0.9954,0.3917,0.5467,0.0583,0
11135834,0.0873,-0.0282,0.0279,0.9954,0.1840,0.6124,0.0383,0
11136001,0.0886,-0.0251,0.0269,0.9954,-0.0646,0.4365,0.1798,0
11136167,0.0897,-0.0220,0.0268,0.9954,-0.0823,0.4529,0.2358,0
11136334,0.0906,-0.0182,0.0281,0.9953,0.0275,0.4699,0.4217,0
11136501,0.0914,-0.0138,0.0295,0.9953,-0.0685,0.1822,0.6168,0
11136667,0.0919,-0.0094,0.0289,0.9953,-0.2467,-0.3194,0.7496,0
11136834,0.0930,-0.0050,0.0264,0.9953,-0.0907,0.0606,-0.0015,0
11137001,0.0942,-0.0003,0.0259,0.9952,0.3210,0.7428,-0.2992,0
11137167,0.0959,0.0048,0.0280,0.9950,0.1655,0.3938,0.0095,0
11137334,0.0982,0.0099,0.0300,0.9947,0.0293,0.1639,0.3767,0
11137501,0.1009,0.0154,0.0310,0.9943,0.0179,0.1207,0.4907,0
11137667,0.1037,0.0216,0.0311,0.9939,0.1075,0.0528,0.3442,0
11137834,0.1065,0.0286,0.0305,0.9934,-0.0355,-0.1208,0.0957,0
11138001,0.1090,0.0358,0.0295,0.9930,-0.1330,-0.2088,-0.1101,0
11138167,0.1110,0.0431,0.0287,0.9925,-0.1815,-0.1954,-0.3755,0
11138334,0.1130,0.0491,0.0280,0.9920,-0.2116,-0.2195,-0.5472,0
11138501,0.1148,0.0536,0.0277,0.9916,-0.2641,-0.1291,-0.6613,0
11138667,0.1159,0.0566,0.0282,0.9912,-0.1361,0.0168,-0.6169,0
11138834,0.1161,0.0591,0.0294,0.9910,-0.1745,-0.2455,-0.3732,0
11139001,0.1158,0.0609,0.0298,0.9909,-0.2875,-0.5411,-0.1852,0
11139167,0.1156,0.0618,0.0295,0.9909,-0.2631,-0.4257,-0.2496,0
11139334,0.1158,0.0618,0.0291,0.9909,-0.2919,-0.4195,-0.3072,0
11139501,0.1163,0.0609,0.0283,0.9909,-0.1795,-0.4398,-0.3257,0
11139667,0.1169,0.0598,0.0267,0.9910,-0.1157,-0.1550,-0.4679,0
11139834,0.1170,0.0587,0.0259,0.9911,-0.0865,0.3326,-0.3188,0
11140001,0.1165,0.0576,0.0271,0.9912,-0.1146,0.4653,-0.0670,0
11140167,0.1155,0.0568,0.0295,0.9912,-0.0198,-0.0099,0.3572,0
11140334,0.1147,0.0565,0.0310,0.9913,0.0323,-0.2075,0.5748,0
11140501,0.1144,0.0561,0.0319,0.9913,0.1236,0.1838,0.5147,0
11140667,0.1141,0.0553,0.0337,0.9914,0.1894,0.5024,0.4548,0
11140834,0.1137,0.0543,0.0368,0.9914,0.1799,0.2178,0.4936,0
11141001,0.1132,0.0531,0.0398,0.9914,0.1880,0.0202,0.4917,0
11141167,0.1128,0.0522,0.0425,0.9913,0.2542,0.1035,0.3798,0
11141334,0.1126,0.0517,0.0450,0.9913,0.1996,0.0168,0.3686,0
11141501,0.1125,0.0516,0.0467,0.9912,0.1946,0.1345,0.2880,0
11141667,0.1125,0.0516,0.0481,0.9912,0.1232,0.3438,0.0709,0
11141834,0.1126,0.0515,0.0498,0.9911,0.0402,0.3625,-0.0389,0
11142001,0.1126,0.0515,0.0518,0.9909,0.1586,0.3548,-0.0278,0
11142167,0.1127,0.0516,0.0543,0.9908,0.0045,0.1772,0.1467,0
11142334,0.1129,0.0517,0.0564,0.9907,0.0389,0.1324,0.2300,0
11142501,0.1130,0.0520,0.0589,0.9905,0.0225,0.1001,0.2030,0
11142667,0.1132,0.0525,0.0621,0.9902,-0.0233,0.0666,0.2583,0
11142834,0.1135,0.0534,0.0656,0.9899,-0.0292,-0.0134,0.2956,0
11143001,0.1138,0.0544,0.0693,0.9896,-0.0125,-0.1263,0.1923,0
11143167,0.1142,0.0553,0.0729,0.9892,0.0530,-0.0836,0.1159,0
11143334,0.1144,0.0562,0.0764,0.9889,0.0987,-0.0398,0.1569,0
11143501,0.1143,0.0574,0.0808,0.9885,0.0857,0.1197,0.0543,0
11143667,0.1139,0.0585,0.0863,0.9880,0.1617,0.2010,0.2075,0
11143834,0.1133,0.0597,0.0914,0.9875,0.0883,-0.0796,0.2667,0
11144001,0.1127,0.0610,0.0953,0.9872,0.0530,-0.4246,0.3621,0
11144167,0.1127,0.0620,0.0973,0.9869,0.0939,-0.4029,0.2995,0
11144334,0.1128,0.0627,0.0993,0.9867,0.1148,-0.1380,0.0341,0
11144501,0.1125,0.0634,0.1019,0.9864,0.1508,-0.1275,0.0021,0
11144668,0.1122,0.0640,0.1044,0.9861,0.0750,-0.3011,0.1852,0
11144834,0.1121,0.0641,0.1057,0.9860,-0.0682,-0.2956,0.1974,0
11145001,0.1123,0.0640,0.1067,0.9858,0.0035,0.0034,0.0441,0
11145168,0.1123,0.0639,0.1079,0.9857,0.0109,-0.0101,0.0990,0
11145334,0.1124,0.0637,0.1084,0.9857,-0.0432,-0.2297,0.1281,0
11145501,0.1127,0.0632,0.1076,0.9858,-0.0748,-0.2299,0.1580,0
11145668,0.1133,0.0627,0.1057,0.9859,-0.0919,-0.0434,0.0639,0
11145834,0.1139,0.0622,0.1036,0.9861,-0.0267,0.1729,-0.0517,0
11146001,0.1143,0.0618,0.1025,0.9862,-0.0870,0.1006,0.0034,0
11146168,0.1147,0.0612,0.1015,0.9863,-0.1774,-0.0305,0.1663,0
11146334,0.1153,0.0599,0.1004,0.9864,-0.0700,0.0844,-0.0409,0
11146501,0.1159,0.0586,0.0993,0.9865,0.0024,-0.0080,-0.0835,0
11146668,0.1165,0.0574,0.0978,0.9867,-0.0413,-0.0292,-0.1187,0
11146834,0.1174,0.0562,0.0954,0.9869,-0.0046,-0.1358,-0.0650,0
11147001,0.1185,0.0553,0.0922,0.9871,-0.0367,0.0882,-0.0713,0
11147168,0.1194,0.0545,0.0895,0.9873,-0.1312,0.2774,-0.0335,0
11147334,0.1200,0.0534,0.0882,0.9874,-0.0747,0.2329,-0.0188,0
11147501,0.1206,0.0523,0.0877,0.9874,0.0839,0.0982,0.1131,0
11147668,0.1212,0.0512,0.0876,0.9874,0.0981,0.0657,0.2947,0
11147834,0.1216,0.0502,0.0877,0.9874,0.0474,0.0118,0.4366,0
11148001,0.1219,0.0494,0.0879,0.9874,0.1714,-0.0252,0.5959,0
11148168,0.1223,0.0489,0.0877,0.9874,0.1425,-0.0686,0.6244,0
11148334,0.1227,0.0483,0.0871,0.9874,0.2040,-0.0665,0.4383,0
11148501,0.1231,0.0481,0.0866,0.9874,0.2284,0.0301,0.1610,0
11148668,0.1235,0.0480,0.0862,0.9874,0.1043,-0.0852,0.1247,0
11148834,0.1240,0.0477,0.0856,0.9874,-0.0546,-0.0962,0.0464,0
11149001,0.1245,0.0473,0.0845,0.9875,-0.1100,-0.0204,0.0138,0
11149168,0.1250,0.0470,0.0835,0.9875,-0.1458,-0.0245,-0.0128,0
11149334,0.1257,0.0467,0.0825,0.9875,-0.0984,0.1091,0.0157,0
11149501,0.1264,0.0464,0.0820,0.9875,0.0315,0.2908,0.0190,0
11149668,0.1269,0.0460,0.0821,0.9874,-0.0246,0.3645,0.0364,0
11149834,0.1272,0.0452,0.0825,0.9874,-0.0136,0.1843,0.0774,0
11150001,0.1274,0.0441,0.0828,0.9874,0.0572,0.1343,0.0606,0
11150168,0.1275,0.0429,0.0833,0.9874,0.0930,0.1200,0.1210,0
11150334,0.1278,0.0417,0.0837,0.9874,0.0780,0.0328,0.2275,0
11150501,0.1281,0.0406,0.0842,0.9874,0.1062,0.1050,0.2754,0
11150668,0.1282,0.0395,0.0848,0.9873,0.0450,0.0859,0.3054,0
11150834,0.1282,0.0385,0.0855,0.9873,0.0435,-0.0453,0.4605,0
11151001,0.1281,0.0376,0.0858,0.9873,-0.0038,-0.0531,0.3575,0
11151168,0.1281,0.0367,0.0859,0.9874,0.0824,-0.0983,0.2678,0
11151334,0.1280,0.0357,0.0858,0.9874,0.1019,0.0197,0.1219,0
11151501,0.1280,0.0348,0.0859,0.9874,0.0780,0.1287,0.0635,0
11151668,0.1280,0.0339,0.0862,0.9874,0.0507,0.2011,0.1484,0
11151834,0.1279,0.0331,0.0869,0.9874,0.0218,0.2088,0.1632,0
11152001,0.1276,0.0325,0.0877,0.9874,-0.0418,0.0336,0.3295,0
11152168,0.1273,0.0320,0.0886,0.9874,-0.0341,-0.0900,0.3776,0
11152334,0.1269,0.0316,0.0892,0.9874,0.0347,-0.1921,0.3485,0
11152501,0.1266,0.0313,0.0894,0.9874,0.0742,-0.1780,0.2941,0
11152668,0.1262,0.0310,0.0894,0.9875,0.0502,-0.0295,0.1700,0
11152834,0.1259,0.0307,0.0893,0.9875,0.1176,0.0685,0.1030,0
11153001,0.1256,0.0304,0.0889,0.9876,0.0833,0.1323,0.0718,0
11153168,0.1253,0.0300,0.0889,0.9877,0.0184,0.1861,0.0951,0
11153334,0.1249,0.0296,0.0894,0.9877,-0.0357,0.1076,0.2398,0
11153501,0.1244,0.0292,0.0899,0.9877,-0.0276,-0.0177,0.3136,0
11153668,0.1240,0.0290,0.0901,0.9878,0.0316,0.0264,0.2767,0
11153834,0.1235,0.0290,0.0905,0.9878,0.0590,-0.0009,0.1974,0
11154001,0.1231,0.0289,0.0906,0.9878,-0.0114,-0.1296,0.1542,0
11154168,0.1225,0.0286,0.0906,0.9879,-0.0215,-0.0213,0.0641,0
11154334,0.1219,0.0282,0.0908,0.9880,0.0261,0.0226,0.0594,0
11154501,0.1211,0.0278,0.0909,0.9881,0.0245,-0.0493,0.1431,0
11154668,0.1204,0.0273,0.0909,0.9882,-0.0013,0.0309,0.1426,0
11154834,0.1197,0.0269,0.0912,0.9882,0.0341,0.0921,0.1399,0
11155001,0.1190,0.0264,0.0914,0.9883,0.0105,0.0359,0.1547,0
11155168,0.1183,0.0257,0.0913,0.9884,-0.0198,0.0446,0.1006,0
11155334,0.1175,0.0250,0.0912,0.9886,0.0034,0.0290,0.0900,0
11155501,0.1166,0.0242,0.0905,0.9888,-0.0411,-0.0242,0.0447,0
11155668,0.1156,0.0233,0.0898,0.9890,-0.0238,0.0991,-0.0802,0
11155834,0.1148,0.0224,0.0908,0.9890,0.1319,0.3438,0.2794,0
11156001,0.1139,0.0217,0.0924,0.9889,-0.0270,0.0190,0.5201,0
11156168,0.1132,0.0210,0.0929,0.9890,0.0300,-0.0848,0.4618,0
11156334,0.1127,0.0207,0.0935,0.9890,0.1682,0.0013,0.2590,0
11156501,0.1122,0.0206,0.0938,0.9890,0.0462,-0.1265,0.2421,0
11156668,0.1119,0.0203,0.0935,0.9891,0.0225,-0.0752,0.2152,0
11156834,0.1117,0.0201,0.0929,0.9892,0.1074,0.1346,0.0814,0
11157001,0.1115,0.0199,0.0923,0.9893,0.0425,0.1416,0.1400,0
11157168,0.1113,0.0196,0.0915,0.9894,-0.0177,0.1454,0.1425,0
11157334,0.1112,0.0195,0.0909,0.9894,0.0492,0.1307,0.2444,0
11157501,0.1112,0.0195,0.0905,0.9895,0.0460,0.1524,0.3271,0
11157668,0.1112,0.0197,0.0901,0.9895,-0.0029,0.0789,0.2478,0
11157834,0.1113,0.0199,0.0896,0.9895,0.0037,-0.0131,0.1458,0
11158001,0.1113,0.0198,0.0889,0.9896,-0.0278,0.0088,0.0434,0
