DeviceTag: 2,FirmwareVersion: 2.4.0,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2023-08-10 15:40:40.362,© Movella Technologies B.V. 2005-2023
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
19388562,0.0107,-0.0524,0.4902,-0.8700,0.1403,-0.0099,-0.2836,0
19388729,0.0107,-0.0520,0.4917,-0.8691,0.3711,0.1984,-0.3375,0
19388896,0.0109,-0.0525,0.4933,-0.8682,0.3134,0.6092,-0.3946,0
19389062,0.0112,-0.0532,0.4915,-0.8692,0.0135,0.4247,-0.2249,0
19389229,0.0115,-0.0536,0.4896,-0.8702,-0.0999,-0.2169,-0.2953,0
19389396,0.0114,-0.0531,0.4902,-0.8699,0.0544,-0.2767,-0.4807,0
19389562,0.0112,-0.0524,0.4922,-0.8688,0.3216,0.0027,-0.4033,0
19389729,0.0111,-0.0525,0.4936,-0.8680,0.3997,0.3670,-0.3048,0
19389896,0.0111,-0.0530,0.4937,-0.8679,0.1453,0.4558,-0.3553,0
19390062,0.0113,-0.0533,0.4922,-0.8688,-0.0310,0.2229,-0.3441,0
19390229,0.0114,-0.0532,0.4916,-0.8691,0.0487,-0.0310,-0.3949,0
19390396,0.0115,-0.0530,0.4918,-0.8690,0.1023,0.1235,-0.3973,0
19390562,0.0118,-0.0527,0.4914,-0.8692,0.1096,0.1223,-0.3371,0
19390729,0.0119,-0.0525,0.4920,-0.8689,0.2478,0.1311,-0.3049,0
19390896,0.0119,-0.0523,0.4924,-0.8687,0.3155,0.3301,-0.3423,0
19391062,0.0121,-0.0525,0.4911,-0.8694,0.2654,0.1805,-0.3503,0
19391229,0.0123,-0.0526,0.4899,-0.8701,0.1088,-0.0700,-0.4041,0
19391396,0.0122,-0.0522,0.4903,-0.8699,0.1287,-0.0507,-0.3776,0
19391562,0.0121,-0.0520,0.4910,-0.8695,0.0647,0.2311,-0.3838,0
19391729,0.0122,-0.0519,0.4905,-0.8698,0.0263,0.2416,-0.2968,0
19391896,0.0124,-0.0519,0.4907,-0.8697,0.0937,0.0253,-0.3113,0
19392062,0.0123,-0.0517,0.4912,-0.8694,0.1572,0.0558,-0.3334,0
19392229,0.0124,-0.0517,0.4913,-0.8694,0.2082,0.0301,-0.3409,0
19392396,0.0126,-0.0520,0.4924,-0.8687,0.1246,0.1204,-0.3899,0
19392562,0.0122,-0.0515,0.4939,-0.8679,0.0232,0.2439,-0.4055,0
19392729,0.0114,-0.0507,0.4936,-0.8682,0.0122,0.2568,-0.3227,0
19392896,0.0107,-0.0498,0.4924,-0.8689,0.0881,0.0310,-0.2713,0
19393062,0.0100,-0.0487,0.4922,-0.8691,0.1794,0.0010,-0.3804,0
19393229,0.0096,-0.0487,0.4932,-0.8685,0.2160,0.3083,-0.4201,0
19393396,0.0098,-0.0492,0.4925,-0.8688,0.0287,0.4786,-0.2239,0
19393562,0.0104,-0.0495,0.4908,-0.8698,-0.0170,0.3623,-0.2623,0
19393729,0.0111,-0.0495,0.4887,-0.8710,0.1766,0.0949,-0.3109,0
19393896,0.0115,-0.0492,0.4877,-0.8716,0.4624,-0.0569,-0.5161,0
19394062,0.0118,-0.0491,0.4871,-0.8719,0.4879,-0.1527,-0.4080,0
19394229,0.0120,-0.0489,0.4878,-0.8715,0.4547,-0.0890,-0.3351,0
19394396,0.0120,-0.0489,0.4892,-0.8707,0.2891,0.1921,-0.3914,0
19394562,0.0119,-0.0492,0.4898,-0.8704,0.1028,0.1203,-0.3010,0
19394729,0.0123,-0.0488,0.4929,-0.8686,0.2141,0.0985,-0.2975,0
19394896,0.0128,-0.0493,0.4964,-0.8666,0.3021,0.6519,-0.3764,0
19395062,0.0139,-0.0514,0.4958,-0.8668,-0.0614,0.5182,-0.4953,0
19395229,0.0152,-0.0531,0.4954,-0.8669,-0.4231,-0.2233,-0.5329,0
19395396,0.0156,-0.0532,0.4975,-0.8657,-0.4658,-0.1681,-0.4315,0
19395562,0.0157,-0.0521,0.5011,-0.8637,0.0243,0.2208,-0.3759,0
19395729,0.0158,-0.0518,0.5040,-0.8620,0.5630,0.6525,-0.3610,0
19395896,0.0160,-0.0521,0.5047,-0.8616,0.5205,0.5111,-0.2761,0
19396062,0.0166,-0.0528,0.5042,-0.8618,0.3484,0.2906,-0.2279,0
19396229,0.0172,-0.0534,0.5031,-0.8624,0.1485,0.1530,-0.3099,0
19396396,0.0173,-0.0535,0.5020,-0.8630,-0.0191,0.0579,-0.4757,0
19396562,0.0171,-0.0529,0.5023,-0.8629,0.0900,-0.0060,-0.5341,0
19396729,0.0170,-0.0524,0.5032,-0.8624,0.1592,0.2155,-0.4432,0
19396896,0.0171,-0.0520,0.5028,-0.8626,0.0657,0.1778,-0.2719,0
19397062,0.0172,-0.0514,0.5040,-0.8620,0.2474,0.1022,-0.1933,0
19397229,0.0171,-0.0511,0.5052,-0.8613,0.3698,0.4718,-0.2854,0
19397396,0.0174,-0.0519,0.5044,-0.8617,0.1720,0.3508,-0.3605,0
19397562,0.0177,-0.0525,0.5029,-0.8625,-0.1119,-0.0727,-0.2310,0
19397729,0.0178,-0.0520,0.5024,-0.8629,-0.0041,-0.2759,-0.0935,0
19397896,0.0179,-0.0519,0.5030,-0.8625,0.2086,-0.1446,-0.2494,0
19398062,0.0175,-0.0517,0.5049,-0.8615,0.2394,0.1279,-0.5200,0
19398229,0.0164,-0.0514,0.5048,-0.8615,0.0324,-0.0640,-0.3990,0
19398396,0.0155,-0.0510,0.5054,-0.8612,-0.0774,-0.3310,-0.3767,0
19398562,0.0147,-0.0502,0.5075,-0.8601,0.0646,0.0391,-0.1597,0
19398729,0.0138,-0.0490,0.5080,-0.8599,0.3548,0.4182,-0.0398,0
19398896,0.0127,-0.0492,0.5059,-0.8611,0.2408,0.2793,-0.3013,0
19399062,0.0119,-0.0509,0.5030,-0.8627,-0.1761,-0.4261,-0.7099,0
19399229,0.0115,-0.0518,0.5039,-0.8621,-0.1925,-0.8278,-0.3814,0
19399396,0.0115,-0.0508,0.5086,-0.8594,0.5678,0.1304,0.2478,0
19399562,0.0123,-0.0506,0.5104,-0.8584,1.2537,1.4212,0.1729,0
19399729,0.0145,-0.0532,0.5049,-0.8614,1.1297,1.0691,-0.1983,0
19399896,0.0168,-0.0573,0.4988,-0.8647,0.0915,-0.1578,-0.6501,0
19400062,0.0175,-0.0591,0.4985,-0.8647,-0.6994,-0.7362,-0.7873,0
19400229,0.0164,-0.0571,0.5005,-0.8637,-0.7430,-0.0131,-0.3559,0
19400396,0.0155,-0.0544,0.4992,-0.8647,0.1026,0.1851,-0.1719,0
19400562,0.0151,-0.0540,0.4983,-0.8652,0.4239,-0.0602,-0.6859,0
19400729,0.0145,-0.0540,0.4985,-0.8651,-0.2000,-0.0383,-0.8038,0
19400896,0.0136,-0.0530,0.5003,-0.8641,-0.6229,0.2804,-0.6200,0
19401062,0.0129,-0.0511,0.5017,-0.8634,-0.4051,0.6158,-0.2507,0
19401229,0.0132,-0.0494,0.5015,-0.8637,0.2964,0.3535,-0.1392,0
19401396,0.0143,-0.0494,0.5028,-0.8629,0.8176,0.1730,-0.3775,0
19401562,0.0154,-0.0504,0.5044,-0.8619,0.8725,0.3819,-0.2882,0
19401729,0.0164,-0.0525,0.5052,-0.8612,0.4776,0.5741,-0.3169,0
19401896,0.0174,-0.0544,0.5039,-0.8619,-0.0974,0.5710,-0.1755,0
19402063,0.0182,-0.0548,0.5007,-0.8637,-0.0464,0.0428,-0.0991,0
19402229,0.0185,-0.0544,0.4993,-0.8645,0.4517,-0.2037,-0.3865,0
19402396,0.0179,-0.0544,0.4982,-0.8652,0.3245,-0.3230,-0.6378,0
19402563,0.0173,-0.0548,0.4988,-0.8648,-0.2221,-0.7270,-0.5873,0
19402729,0.0168,-0.0543,0.5034,-0.8622,-0.3383,-0.1369,-0.2919,0
19402896,0.0164,-0.0530,0.5076,-0.8598,0.0086,0.8464,-0.0619,0
19403063,0.0169,-0.0530,0.5065,-0.8605,0.2995,1.1703,-0.1320,0
19403229,0.0182,-0.0541,0.5012,-0.8635,0.1776,0.2290,-0.3421,0
19403396,0.0186,-0.0541,0.4991,-0.8647,0.1262,-0.6941,-0.5033,0
19403563,0.0181,-0.0535,0.5021,-0.8630,0.2820,-0.2783,-0.5449,0
19403729,0.0176,-0.0535,0.5049,-0.8613,0.2855,0.4513,-0.3069,0
19403896,0.0170,-0.0531,0.5063,-0.8606,0.1126,0.7242,-0.2645,0
19404063,0.0168,-0.0529,0.5043,-0.8617,0.0101,0.2877,-0.1890,0
19404229,0.0171,-0.0531,0.5028,-0.8626,-0.1415,-0.0962,-0.3768,0
19404396,0.0169,-0.0526,0.5024,-0.8629,-0.0002,-0.0706,-0.3811,0
19404563,0.0168,-0.0521,0.5027,-0.8628,0.2824,-0.0107,-0.2956,0
19404729,0.0167,-0.0523,0.5028,-0.8627,0.3006,0.1805,-0.3075,0
19404896,0.0168,-0.0528,0.5027,-0.8627,0.1516,0.0373,-0.3733,0
19405063,0.0167,-0.0528,0.5040,-0.8619,0.0492,0.1359,-0.2794,0
19405229,0.0165,-0.0523,0.5054,-0.8612,0.2004,0.4461,-0.3072,0
19405396,0.0166,-0.0526,0.5046,-0.8616,0.2561,0.3865,-0.3118,0
19405563,0.0171,-0.0533,0.5029,-0.8625,0.0298,-0.0076,-0.3945,0
19405729,0.0172,-0.0535,0.5026,-0.8627,-0.0315,-0.0971,-0.4171,0
19405896,0.0170,-0.0537,0.5027,-0.8626,0.0116,0.1486,-0.3603,0
19406063,0.0171,-0.0536,0.5026,-0.8627,0.1057,0.1885,-0.2115,0
19406229,0.0175,-0.0537,0.5028,-0.8626,0.3544,0.1380,-0.2334,0
19406396,0.0177,-0.0546,0.5032,-0.8622,0.2129,0.3350,-0.4121,0
19406563,0.0178,-0.0554,0.5020,-0.8629,-0.1733,0.1500,-0.3818,0
19406729,0.0176,-0.0551,0.5012,-0.8634,-0.0561,-0.1084,-0.3839,0
19406896,0.0173,-0.0545,0.5020,-0.8630,0.3387,-0.0575,-0.3842,0
19407063,0.0173,-0.0546,0.5031,-0.8623,0.3854,0.2279,-0.2480,0
19407229,0.0176,-0.0550,0.5035,-0.8621,0.2541,0.3742,-0.2605,0
19407396,0.0175,-0.0555,0.5030,-0.8623,0.0696,0.2996,-0.3196,0
19407563,0.0175,-0.0558,0.5026,-0.8625,0.1096,0.0424,-0.3378,0
19407729,0.0175,-0.0561,0.5027,-0.8624,0.1384,0.0766,-0.3397,0
19407896,0.0176,-0.0562,0.5022,-0.8627,0.0956,0.1277,-0.2853,0
19408063,0.0176,-0.0563,0.5017,-0.8630,0.1067,0.0827,-0.3000,0
19408229,0.0176,-0.0564,0.5011,-0.8633,0.1354,0.0521,-0.3954,0
19408396,0.0176,-0.0567,0.5010,-0.8634,0.1523,-0.0042,-0.4530,0
19408563,0.0175,-0.0570,0.5011,-0.8634,0.0140,0.0883,-0.4170,0
19408729,0.0175,-0.0570,0.5011,-0.8633,0.0110,0.1204,-0.3673,0
19408896,0.0177,-0.0569,0.5013,-0.8632,0.0452,0.2746,-0.3364,0
19409063,0.0178,-0.0567,0.5007,-0.8636,0.1414,0.3643,-0.3701,0
19409229,0.0179,-0.0569,0.4992,-0.8645,0.1952,0.1569,-0.3386,0
19409396,0.0179,-0.0571,0.4980,-0.8651,0.1678,-0.1003,-0.3861,0
19409563,0.0176,-0.0573,0.4989,-0.8646,0.0808,-0.0235,-0.5212,0
19409729,0.0165,-0.0569,0.4998,-0.8641,-0.0827,0.2142,-0.4489,0
19409896,0.0159,-0.0564,0.4998,-0.8641,-0.0387,0.0492,-0.1798,0
19410063,0.0157,-0.0558,0.5005,-0.8638,0.2393,0.1494,-0.0895,0
19410229,0.0159,-0.0560,0.5000,-0.8641,0.3468,0.3441,-0.2937,0
19410396,0.0159,-0.0570,0.4988,-0.8647,0.2180,0.0919,-0.4326,0
19410563,0.0149,-0.0574,0.4978,-0.8653,-0.0950,-0.1604,-0.4868,0
19410729,0.0139,-0.0576,0.4973,-0.8656,-0.1326,-0.5378,-0.3976,0
19410896,0.0132,-0.0567,0.5003,-0.8639,0.0826,-0.2740,-0.2195,0
19411063,0.0131,-0.0552,0.5045,-0.8615,0.6796,0.6123,-0.0178,0
19411229,0.0138,-0.0562,0.5052,-0.8610,0.7083,1.4018,-0.2927,0
19411396,0.0139,-0.0584,0.4997,-0.8641,-0.0696,0.7699,-0.4479,0
19411563,0.0133,-0.0596,0.4945,-0.8670,-0.3504,-0.9354,-0.3797,0
19411729,0.0121,-0.0599,0.4970,-0.8656,-0.2535,-0.8975,-0.4745,0
19411896,0.0112,-0.0594,0.5017,-0.8629,0.1169,-0.0442,-0.2492,0
19412063,0.0110,-0.0595,0.5053,-0.8608,0.6099,0.5113,-0.0426,0
19412229,0.0111,-0.0605,0.5070,-0.8597,0.5856,0.8041,-0.2433,0
19412396,0.0108,-0.0614,0.5065,-0.8600,0.2889,0.4482,-0.3010,0
19412563,0.0095,-0.0615,0.5066,-0.8599,0.0402,-0.0015,-0.1942,0
19412729,0.0085,-0.0613,0.5067,-0.8599,0.0319,-0.1175,-0.1424,0
19412896,0.0082,-0.0616,0.5071,-0.8597,0.0427,0.1372,-0.1960,0
19413063,0.0082,-0.0621,0.5071,-0.8596,0.0977,0.1793,-0.2157,0
19413229,0.0074,-0.0621,0.5061,-0.8602,0.0368,0.2298,-0.3300,0
19413396,0.0071,-0.0630,0.5048,-0.8609,-0.0168,-0.0546,-0.3396,0
19413563,0.0073,-0.0637,0.5044,-0.8611,-0.2390,0.1587,-0.2173,0
19413729,0.0075,-0.0643,0.5029,-0.8619,-0.0931,0.3916,-0.2219,0
19413896,0.0075,-0.0652,0.5010,-0.8630,0.0218,0.2830,-0.2699,0
19414063,0.0072,-0.0656,0.4988,-0.8642,0.0131,0.1127,-0.3049,0
19414229,0.0072,-0.0659,0.4984,-0.8644,0.1313,0.0098,-0.4001,0
19414396,0.0067,-0.0652,0.5003,-0.8634,0.1818,0.5122,-0.4201,0
19414563,0.0063,-0.0646,0.4993,-0.8640,0.3051,0.6393,-0.2854,0
19414729,0.0064,-0.0657,0.4993,-0.8639,0.3081,0.2465,-0.5723,0
19414896,0.0055,-0.0663,0.4996,-0.8637,-0.0457,0.1452,-0.5280,0
19415063,0.0049,-0.0667,0.5004,-0.8632,-0.0520,-0.2741,-0.4888,0
19415229,0.0044,-0.0671,0.5035,-0.8614,0.0599,-0.2038,-0.2421,0
19415396,0.0039,-0.0675,0.5064,-0.8596,0.0536,0.2650,-0.2475,0
19415563,0.0036,-0.0679,0.5069,-0.8593,0.0420,0.3713,-0.4184,0
19415729,0.0030,-0.0679,0.5066,-0.8595,0.0822,0.0276,-0.6069,0
19415896,0.0021,-0.0679,0.5090,-0.8581,0.2449,-0.1088,-0.4288,0
19416063,0.0016,-0.0686,0.5112,-0.8567,0.0890,0.4030,-0.1029,0
19416229,0.0018,-0.0693,0.5096,-0.8576,-0.0358,0.4022,0.0210,0
19416396,0.0022,-0.0701,0.5065,-0.8594,0.0480,-0.0600,-0.1742,0
19416563,0.0020,-0.0699,0.5048,-0.8604,0.1512,-0.2789,-0.4937,0
19416729,0.0013,-0.0691,0.5043,-0.8607,0.3105,-0.2847,-0.5385,0
19416896,0.0008,-0.0693,0.5062,-0.8596,0.3313,0.0081,-0.4643,0
19417063,0.0002,-0.0698,0.5078,-0.8586,-0.0016,0.5310,-0.2950,0
19417229,-0.0001,-0.0704,0.5063,-0.8595,-0.1689,0.4361,-0.0942,0
19417396,-0.0000,-0.0706,0.5036,-0.8610,-0.0505,-0.0673,-0.1396,0
19417563,-0.0000,-0.0705,0.5032,-0.8613,0.2010,-0.0402,-0.3970,0
19417729,-0.0001,-0.0709,0.5028,-0.8615,0.2857,0.1406,-0.3967,0
19417896,0.0000,-0.0718,0.5017,-0.8620,0.1023,0.0335,-0.4013,0
19418063,0.0001,-0.0725,0.5011,-0.8624,-0.0805,0.0218,-0.4833,0
19418229,-0.0001,-0.0727,0.5010,-0.8624,-0.0447,0.0224,-0.4420,0
19418396,-0.0003,-0.0728,0.5009,-0.8624,0.1049,0.1461,-0.3740,0
19418563,-0.0002,-0.0730,0.5005,-0.8627,0.2176,0.1004,-0.2936,0
19418730,-0.0001,-0.0732,0.5002,-0.8628,0.2008,0.1803,-0.3883,0
19418896,0.0002,-0.0733,0.4995,-0.8632,0.1667,0.2322,-0.4236,0
19419063,0.0004,-0.0733,0.4982,-0.8640,0.1146,0.2159,-0.4886,0
19419230,-0.0002,-0.0725,0.4973,-0.8645,0.0345,0.1006,-0.5868,0
19419396,-0.0018,-0.0708,0.4969,-0.8649,-0.0302,-0.1502,-0.4877,0
19419563,-0.0026,-0.0699,0.4965,-0.8652,0.0632,-0.1614,-0.4107,0
19419730,-0.0027,-0.0702,0.4964,-0.8652,-0.0400,-0.1599,-0.3789,0
19419896,-0.0025,-0.0701,0.4971,-0.8648,-0.1124,-0.1338,-0.2283,0
19420063,-0.0022,-0.0699,0.4989,-0.8638,0.1364,0.3602,-0.3173,0
19420230,-0.0019,-0.0696,0.4991,-0.8637,0.4568,0.6481,-0.3954,0
19420396,-0.0022,-0.0696,0.4966,-0.8652,0.4446,0.2725,-0.4204,0
19420563,-0.0025,-0.0693,0.4940,-0.8667,0.3006,-0.5080,-0.3011,0
19420730,-0.0029,-0.0691,0.4964,-0.8653,0.1757,-0.3229,-0.3797,0
19420896,-0.0036,-0.0686,0.4984,-0.8642,0.0300,0.5598,-0.2704,0
19421063,-0.0040,-0.0684,0.4965,-0.8654,-0.0203,0.6398,-0.2774,0
19421230,-0.0039,-0.0690,0.4927,-0.8675,0.0216,0.1217,-0.5109,0
19421396,-0.0034,-0.0697,0.4908,-0.8685,0.2082,-0.2245,-0.3885,0
19421563,-0.0030,-0.0698,0.4910,-0.8684,0.4043,0.2402,-0.1896,0
19421730,-0.0025,-0.0704,0.4898,-0.8690,0.3984,0.6896,-0.1874,0
19421896,-0.0017,-0.0717,0.4862,-0.8709,0.3089,0.2908,-0.2975,0
19422063,-0.0012,-0.0725,0.4851,-0.8715,0.3172,-0.3969,-0.4615,0
19422230,-0.0017,-0.0722,0.4901,-0.8687,0.2994,0.0086,-0.4578,0
19422396,-0.0028,-0.0713,0.4926,-0.8673,0.0809,0.9727,-0.0492,0
19422563,-0.0033,-0.0718,0.4894,-0.8691,-0.1903,0.7991,-0.2233,0
19422730,-0.0033,-0.0728,0.4844,-0.8718,-0.3242,-0.3061,-0.4362,0
19422896,-0.0036,-0.0729,0.4844,-0.8718,-0.1876,-0.8785,-0.6224,0
19423063,-0.0043,-0.0729,0.4887,-0.8694,0.0667,-0.3309,-0.5057,0
19423230,-0.0044,-0.0736,0.4924,-0.8672,0.0899,0.4456,-0.2270,0
19423396,-0.0041,-0.0747,0.4929,-0.8669,0.0397,0.5050,0.0614,0
19423563,-0.0043,-0.0750,0.4936,-0.8665,0.1197,0.1058,-0.0574,0
19423730,-0.0054,-0.0748,0.4948,-0.8658,0.1668,0.2411,-0.4076,0
19423896,-0.0062,-0.0755,0.4938,-0.8663,0.0808,0.1970,-0.4034,0
19424063,-0.0068,-0.0764,0.4936,-0.8663,-0.0351,-0.0265,-0.2473,0
19424230,-0.0077,-0.0767,0.4942,-0.8659,-0.0105,0.3357,-0.1327,0
19424396,-0.0081,-0.0772,0.4926,-0.8668,0.1155,0.4348,-0.2212,0
19424563,-0.0080,-0.0782,0.4898,-0.8683,0.2681,-0.0454,-0.3706,0
19424730,-0.0083,-0.0791,0.4905,-0.8678,0.3620,-0.2302,-0.4372,0
19424896,-0.0090,-0.0800,0.4922,-0.8667,0.1369,0.4207,-0.4604,0
19425063,-0.0096,-0.0812,0.4912,-0.8672,0.0115,0.4927,-0.3073,0
19425230,-0.0103,-0.0820,0.4891,-0.8683,0.0222,0.1760,-0.2235,0
19425396,-0.0112,-0.0825,0.4879,-0.8689,0.0288,0.0577,-0.4702,0
19425563,-0.0118,-0.0830,0.4880,-0.8688,0.1305,0.0698,-0.5025,0
19425730,-0.0126,-0.0837,0.4896,-0.8678,0.0221,0.4088,-0.4316,0
19425896,-0.0136,-0.0841,0.4887,-0.8683,-0.1838,0.7019,-0.4042,0
19426063,-0.0140,-0.0847,0.4855,-0.8700,-0.0422,0.3144,-0.2892,0
19426230,-0.0147,-0.0850,0.4828,-0.8715,0.1563,-0.1680,-0.3036,0
19426396,-0.0160,-0.0853,0.4823,-0.8717,0.1956,-0.3291,-0.4355,0
19426563,-0.0172,-0.0856,0.4832,-0.8711,0.1371,-0.1323,-0.4825,0
19426730,-0.0185,-0.0856,0.4845,-0.8704,0.1412,0.1464,-0.4159,0
19426896,-0.0195,-0.0858,0.4842,-0.8705,0.1402,0.2554,-0.4121,0
19427063,-0.0202,-0.0864,0.4833,-0.8710,0.0298,0.1319,-0.4639,0
19427230,-0.0208,-0.0868,0.4824,-0.8714,-0.0711,0.0087,-0.4909,0
19427396,-0.0214,-0.0870,0.4820,-0.8716,-0.0533,0.0186,-0.5312,0
19427563,-0.0217,-0.0871,0.4823,-0.8714,0.0969,0.1597,-0.5286,0
19427730,-0.0220,-0.0873,0.4818,-0.8716,0.1364,0.2438,-0.4537,0
19427896,-0.0221,-0.0877,0.4802,-0.8725,0.0970,0.1108,-0.4348,0
19428063,-0.0223,-0.0877,0.4787,-0.8733,0.0334,-0.0596,-0.4783,0
19428230,-0.0227,-0.0873,0.4780,-0.8737,0.0657,-0.0402,-0.5280,0
19428396,-0.0229,-0.0872,0.4778,-0.8739,0.1128,0.0719,-0.5768,0
19428563,-0.0230,-0.0873,0.4779,-0.8737,0.0644,0.1063,-0.5490,0
19428730,-0.0229,-0.0875,0.4778,-0.8738,0.0448,0.1579,-0.3784,0
19428896,-0.0227,-0.0877,0.4767,-0.8744,0.0608,0.0609,-0.2515,0
19429063,-0.0224,-0.0879,0.4758,-0.8749,0.0176,0.0018,-0.2056,0
19429230,-0.0220,-0.0881,0.4753,-0.8751,0.0246,-0.0014,-0.2060,0
19429396,-0.0218,-0.0882,0.4749,-0.8753,0.0957,0.0459,-0.2549,0
19429563,-0.0217,-0.0883,0.4740,-0.8758,0.2267,0.0167,-0.3065,0
19429730,-0.0216,-0.0888,0.4731,-0.8763,0.1386,-0.2277,-0.2675,0
19429896,-0.0216,-0.0890,0.4746,-0.8754,0.0092,-0.1609,-0.3496,0
19430063,-0.0218,-0.0888,0.4755,-0.8750,-0.0193,0.2128,-0.3188,0
19430230,-0.0216,-0.0889,0.4752,-0.8751,0.0847,0.0668,-0.2431,0
19430396,-0.0215,-0.0892,0.4752,-0.8751,0.0744,0.0772,-0.3201,0
19430563,-0.0214,-0.0893,0.4747,-0.8754,0.0756,-0.0359,-0.4064,0
19430730,-0.0212,-0.0894,0.4749,-0.8752,0.0814,-0.1134,-0.5368,0
19430896,-0.0211,-0.0891,0.4753,-0.8750,0.0731,-0.0538,-0.4119,0
19431063,-0.0211,-0.0886,0.4763,-0.8746,0.1117,0.0262,-0.3201,0
19431230,-0.0212,-0.0881,0.4777,-0.8738,0.1388,0.2894,-0.2862,0
19431396,-0.0211,-0.0880,0.4774,-0.8740,0.0942,0.4242,-0.2828,0
19431563,-0.0209,-0.0882,0.4758,-0.8749,0.0905,0.1327,-0.3524,0
19431730,-0.0208,-0.0882,0.4751,-0.8753,0.0562,-0.2280,-0.3903,0
19431896,-0.0206,-0.0882,0.4761,-0.8747,0.0533,-0.3129,-0.4678,0
19432063,-0.0203,-0.0881,0.4785,-0.8734,0.0374,-0.0222,-0.4476,0
19432230,-0.0202,-0.0881,0.4799,-0.8726,0.0367,0.2042,-0.3354,0
19432396,-0.0199,-0.0882,0.4808,-0.8721,0.0379,0.1534,-0.3373,0
19432563,-0.0195,-0.0881,0.4808,-0.8721,0.0046,0.1074,-0.2951,0
19432730,-0.0191,-0.0879,0.4809,-0.8721,0.0694,-0.0646,-0.3147,0
19432896,-0.0188,-0.0880,0.4813,-0.8719,0.0546,-0.0546,-0.3462,0
19433063,-0.0185,-0.0879,0.4820,-0.8715,-0.0021,-0.0363,-0.3196,0
19433230,-0.0183,-0.0874,0.4830,-0.8710,0.0298,0.1387,-0.2753,0
19433396,-0.0179,-0.0870,0.4835,-0.8708,0.1209,0.2445,-0.2523,0
19433563,-0.0175,-0.0868,0.4834,-0.8709,0.1315,0.2702,-0.2862,0
19433730,-0.0171,-0.0870,0.4829,-0.8712,0.0973,0.1367,-0.2694,0
19433896,-0.0167,-0.0872,0.4822,-0.8716,0.0528,0.1082,-0.2676,0
19434063,-0.0165,-0.0872,0.4809,-0.8722,0.0444,0.0928,-0.3153,0
19434230,-0.0163,-0.0870,0.4797,-0.8729,0.1504,-0.0494,-0.3862,0
19434396,-0.0160,-0.0868,0.4807,-0.8724,0.2142,-0.0871,-0.4559,0
19434563,-0.0160,-0.0869,0.4817,-0.8719,0.0210,0.1799,-0.4325,0
19434730,-0.0157,-0.0868,0.4810,-0.8723,-0.0075,0.0516,-0.3638,0
19434896,-0.0152,-0.0869,0.4815,-0.8720,0.1322,-0.1161,-0.3684,0
19435063,-0.0148,-0.0869,0.4830,-0.8712,0.0772,0.0614,-0.3884,0
19435230,-0.0146,-0.0868,0.4847,-0.8702,0.1102,0.2375,-0.3365,0
19435397,-0.0141,-0.0874,0.4845,-0.8703,0.0389,0.2919,-0.2339,0
19435563,-0.0136,-0.0877,0.4835,-0.8709,-0.0892,0.0364,-0.3384,0
19435730,-0.0133,-0.0873,0.4834,-0.8709,0.0553,-0.1282,-0.3437,0
19435897,-0.0131,-0.0871,0.4848,-0.8702,0.1847,-0.0347,-0.3539,0
19436063,-0.0130,-0.0869,0.4866,-0.8692,0.1308,0.1439,-0.3481,0
19436230,-0.0128,-0.0868,0.4882,-0.8683,0.0599,0.3484,-0.3367,0
19436397,-0.0124,-0.0868,0.4883,-0.8683,0.0545,0.2841,-0.2594,0
19436563,-0.0118,-0.0870,0.4879,-0.8685,0.0377,0.1498,-0.3249,0
19436730,-0.0113,-0.0871,0.4878,-0.8685,0.0513,-0.0801,-0.3430,0
19436897,-0.0110,-0.0871,0.4893,-0.8677,0.0632,-0.0505,-0.4036,0
19437063,-0.0106,-0.0874,0.4906,-0.8669,0.0884,0.1329,-0.3694,0
19437230,-0.0103,-0.0877,0.4916,-0.8664,0.1150,0.1448,-0.3187,0
19437397,-0.0099,-0.0881,0.4926,-0.8657,0.0542,0.0628,-0.2756,0
19437563,-0.0096,-0.0882,0.4945,-0.8646,0.0063,0.1631,-0.3397,0
19437730,-0.0093,-0.0885,0.4957,-0.8639,0.0833,0.2786,-0.2592,0
19437897,-0.0089,-0.0888,0.4952,-0.8642,-0.0016,0.1932,-0.3051,0
19438063,-0.0084,-0.0892,0.4943,-0.8647,0.0192,-0.0619,-0.4618,0
19438230,-0.0081,-0.0893,0.4949,-0.8643,0.1107,-0.2270,-0.4956,0
19438397,-0.0078,-0.0891,0.4973,-0.8630,0.1042,0.0329,-0.3140,0
19438563,-0.0078,-0.0891,0.4994,-0.8618,-0.0308,0.6254,-0.2790,0
19438730,-0.0074,-0.0892,0.4984,-0.8623,-0.0583,0.5809,-0.1699,0
19438897,-0.0068,-0.0892,0.4969,-0.8632,0.1308,0.1929,-0.2529,0
19439063,-0.0067,-0.0891,0.4967,-0.8633,0.2917,0.0338,-0.4791,0
19439230,-0.0067,-0.0894,0.4976,-0.8627,0.1422,0.0934,-0.4424,0
19439397,-0.0068,-0.0892,0.4986,-0.8622,-0.0735,0.1900,-0.3401,0
